order_id,customer_id,order_date,ship_date,ship_mode,city,region,state_name,product_key,sales,units,gross_profit,cost
US-2023-111416-CHO-NUT-13000,111416,2023-09-17,2029-03-14,Standard Class,New York City,Atlantic,New York,3,17.45,5,12.45,5.00
US-2023-132997-CHO-TRI-54000,132997,2023-11-07,2029-05-01,First Class,Rochester,Atlantic,New York,5,7.50,2,4.90,2.60
US-2023-132997-CHO-MIL-31000,132997,2023-11-07,2029-05-01,First Class,Rochester,Atlantic,New York,2,6.50,2,4.22,2.28
US-2023-132997-CHO-SCR-58000,132997,2023-11-07,2029-05-01,First Class,Rochester,Atlantic,New York,4,10.80,3,7.50,3.30
US-2023-132997-CHO-TRI-54000,132997,2023-11-07,2029-05-01,First Class,Rochester,Atlantic,New York,5,15.00,4,9.80,5.20
US-2023-132997-CHO-NUT-13000,132997,2023-11-07,2029-05-01,First Class,Rochester,Atlantic,New York,3,10.47,3,7.47,3.00
US-2024-166128-CHO-NUT-13000,166128,2024-04-11,2029-10-09,Standard Class,Pasadena,Pacific,California,3,24.43,7,17.43,7.00
US-2024-166128-CHO-TRI-54000,166128,2024-04-11,2029-10-09,Standard Class,Pasadena,Pacific,California,5,18.75,5,12.25,6.50
US-2024-102218-CHO-FUD-51000,102218,2024-09-02,2030-02-25,Second Class,Fort Collins,Pacific,Colorado,1,7.20,2,4.80,2.40
US-2024-102659-CHO-TRI-54000,102659,2024-12-09,2030-06-07,Standard Class,Grand Rapids,Interior,Michigan,5,18.75,5,12.25,6.50
US-2021-124478-CHO-FUD-51000,124478,2021-08-08,2027-02-02,Standard Class,Trenton,Interior,Michigan,1,21.60,6,14.40,7.20
US-2021-124478-OTH-LIC-15000,124478,2021-08-08,2027-02-02,Standard Class,Trenton,Interior,Michigan,9,60.00,3,30.00,30.00
US-2021-124478-CHO-FUD-51000,124478,2021-08-08,2027-02-02,Standard Class,Trenton,Interior,Michigan,1,10.80,3,7.20,3.60
US-2021-124478-CHO-SCR-58000,124478,2021-08-08,2027-02-02,Standard Class,Trenton,Interior,Michigan,4,3.60,1,2.50,1.10
US-2021-124478-CHO-MIL-31000,124478,2021-08-08,2027-02-02,Standard Class,Trenton,Interior,Michigan,2,6.50,2,4.22,2.28
US-2021-168823-OTH-GUM-21000,168823,2021-09-21,2027-03-17,First Class,Philadelphia,Atlantic,Pennsylvania,7,11.25,9,5.85,5.40
US-2021-168823-CHO-NUT-13000,168823,2021-09-21,2027-03-17,First Class,Philadelphia,Atlantic,Pennsylvania,3,10.47,3,7.47,3.00
US-2021-140732-CHO-TRI-54000,140732,2021-11-11,2027-05-06,Second Class,Los Angeles,Pacific,California,5,7.50,2,4.90,2.60
US-2021-140732-CHO-SCR-58000,140732,2021-11-11,2027-05-06,Second Class,Los Angeles,Pacific,California,4,14.40,4,10.00,4.40
US-2021-140732-CHO-SCR-58000,140732,2021-11-11,2027-05-06,Second Class,Los Angeles,Pacific,California,4,32.40,9,22.50,9.90
US-2022-130974-CHO-SCR-58000,130974,2022-11-27,2028-05-21,Second Class,Everett,Atlantic,Massachusetts,4,3.60,1,2.50,1.10
US-2022-130974-CHO-SCR-58000,130974,2022-11-27,2028-05-21,Second Class,Everett,Atlantic,Massachusetts,4,10.80,3,7.50,3.30
US-2022-130974-CHO-NUT-13000,130974,2022-11-27,2028-05-21,Second Class,Everett,Atlantic,Massachusetts,3,13.96,4,9.96,4.00
US-2022-130974-CHO-SCR-58000,130974,2022-11-27,2028-05-21,Second Class,Everett,Atlantic,Massachusetts,4,21.60,6,15.00,6.60
US-2022-130974-CHO-SCR-58000,130974,2022-11-27,2028-05-21,Second Class,Everett,Atlantic,Massachusetts,4,10.80,3,7.50,3.30
US-2022-130974-CHO-SCR-58000,130974,2022-11-27,2028-05-21,Second Class,Everett,Atlantic,Massachusetts,4,18.00,5,12.50,5.50
US-2022-130974-CHO-FUD-51000,130974,2022-11-27,2028-05-21,Second Class,Everett,Atlantic,Massachusetts,1,7.20,2,4.80,2.40
US-2022-110324-CHO-FUD-51000,110324,2022-12-01,2028-05-27,Standard Class,Jackson,Interior,Michigan,1,7.20,2,4.80,2.40
US-2022-110324-CHO-MIL-31000,110324,2022-12-01,2028-05-27,Standard Class,Jackson,Interior,Michigan,2,6.50,2,4.22,2.28
US-2022-110324-SUG-SWE-91000,110324,2022-12-01,2028-05-27,Standard Class,Jackson,Interior,Michigan,15,4.50,3,2.10,2.40
US-2022-143105-CHO-SCR-58000,143105,2022-12-10,2028-06-01,Same Day,New York City,Atlantic,New York,4,3.60,1,2.50,1.10
US-2022-143105-CHO-TRI-54000,143105,2022-12-10,2028-06-01,Same Day,New York City,Atlantic,New York,5,26.25,7,17.15,9.10
US-2022-143105-CHO-TRI-54000,143105,2022-12-10,2028-06-01,Same Day,New York City,Atlantic,New York,5,22.50,6,14.70,7.80
US-2022-143105-CHO-FUD-51000,143105,2022-12-10,2028-06-01,Same Day,New York City,Atlantic,New York,1,7.20,2,4.80,2.40
US-2023-128916-CHO-SCR-58000,128916,2023-08-18,2029-02-09,Second Class,Houston,Interior,Texas,4,14.40,4,10.00,4.40
US-2023-128916-CHO-FUD-51000,128916,2023-08-18,2029-02-09,Second Class,Houston,Interior,Texas,1,10.80,3,7.20,3.60
US-2023-117793-OTH-GUM-21000,117793,2023-08-23,2029-02-18,Standard Class,Sheboygan,Interior,Wisconsin,7,5.00,4,2.60,2.40
US-2023-117793-CHO-FUD-51000,117793,2023-08-23,2029-02-18,Standard Class,Sheboygan,Interior,Wisconsin,1,10.80,3,7.20,3.60
US-2023-117793-CHO-MIL-31000,117793,2023-08-23,2029-02-18,Standard Class,Sheboygan,Interior,Wisconsin,2,3.25,1,2.11,1.14
US-2023-117793-CHO-TRI-54000,117793,2023-08-23,2029-02-18,Standard Class,Sheboygan,Interior,Wisconsin,5,7.50,2,4.90,2.60
US-2024-107727-CHO-MIL-31000,107727,2024-10-19,2030-04-15,Second Class,Houston,Interior,Texas,2,9.75,3,6.33,3.42
US-2024-158722-CHO-NUT-13000,158722,2024-10-20,2030-04-18,Standard Class,Philadelphia,Atlantic,Pennsylvania,3,10.47,3,7.47,3.00
US-2024-110373-CHO-NUT-13000,110373,2024-10-27,2030-04-22,Second Class,Chicago,Interior,Illinois,3,10.47,3,7.47,3.00
US-2024-110373-CHO-NUT-13000,110373,2024-10-27,2030-04-22,Second Class,Chicago,Interior,Illinois,3,6.98,2,4.98,2.00
US-2021-133704-OTH-KAZ-38000,133704,2021-09-20,2027-03-19,Standard Class,Los Angeles,Pacific,California,8,13.00,4,1.00,12.00
US-2021-133704-CHO-FUD-51000,133704,2021-09-20,2027-03-19,Standard Class,Los Angeles,Pacific,California,1,10.80,3,7.20,3.60
US-2021-132010-CHO-TRI-54000,132010,2021-10-13,2027-04-07,First Class,Richmond,Gulf,Virginia,5,11.25,3,7.35,3.90
US-2021-132010-CHO-SCR-58000,132010,2021-10-13,2027-04-07,First Class,Richmond,Gulf,Virginia,4,18.00,5,12.50,5.50
US-2021-132010-OTH-LIC-15000,132010,2021-10-13,2027-04-07,First Class,Richmond,Gulf,Virginia,9,80.00,4,40.00,40.00
US-2021-132010-CHO-FUD-51000,132010,2021-10-13,2027-04-07,First Class,Richmond,Gulf,Virginia,1,7.20,2,4.80,2.40
US-2022-157028-CHO-NUT-13000,157028,2022-11-28,2028-05-25,Standard Class,Las Cruces,Pacific,New Mexico,3,6.98,2,4.98,2.00
US-2023-165078-CHO-NUT-13000,165078,2023-11-05,2029-05-02,Standard Class,Lawrence,Interior,Indiana,3,6.98,2,4.98,2.00
US-2023-165078-CHO-FUD-51000,165078,2023-11-05,2029-05-02,Standard Class,Lawrence,Interior,Indiana,1,18.00,5,12.00,6.00
US-2023-165078-OTH-GUM-21000,165078,2023-11-05,2029-05-02,Standard Class,Lawrence,Interior,Indiana,7,6.25,5,3.25,3.00
US-2023-152247-CHO-NUT-13000,152247,2023-11-07,2029-05-04,Standard Class,Cheyenne,Pacific,Wyoming,3,13.96,4,9.96,4.00
US-2024-123638-CHO-SCR-58000,123638,2024-06-27,2029-12-25,Standard Class,Watertown,Atlantic,New York,4,10.80,3,7.50,3.30
US-2021-151708-CHO-NUT-13000,151708,2021-08-08,2027-02-04,Standard Class,Glendale,Pacific,Arizona,3,13.96,4,9.96,4.00
US-2021-151708-CHO-TRI-54000,151708,2021-08-08,2027-02-04,Standard Class,Glendale,Pacific,Arizona,5,11.25,3,7.35,3.90
US-2022-113131-CHO-NUT-13000,113131,2022-09-24,2028-03-16,Same Day,Columbus,Atlantic,Ohio,3,17.45,5,12.45,5.00
US-2022-113131-CHO-SCR-58000,113131,2022-09-24,2028-03-16,Same Day,Columbus,Atlantic,Ohio,4,21.60,6,15.00,6.60
US-2022-113131-CHO-NUT-13000,113131,2022-09-24,2028-03-16,Same Day,Columbus,Atlantic,Ohio,3,6.98,2,4.98,2.00
US-2022-113131-CHO-NUT-13000,113131,2022-09-24,2028-03-16,Same Day,Columbus,Atlantic,Ohio,3,3.49,1,2.49,1.00
US-2022-113131-CHO-MIL-31000,113131,2022-09-24,2028-03-16,Same Day,Columbus,Atlantic,Ohio,2,6.50,2,4.22,2.28
US-2022-145828-CHO-MIL-31000,145828,2022-10-05,2028-03-29,First Class,Cincinnati,Atlantic,Ohio,2,9.75,3,6.33,3.42
US-2022-168529-CHO-MIL-31000,168529,2022-10-08,2028-04-03,Standard Class,San Francisco,Pacific,California,2,16.25,5,10.55,5.70
US-2022-144288-CHO-MIL-31000,144288,2022-12-25,2028-06-22,Standard Class,Nashville,Gulf,Tennessee,2,13.00,4,8.44,4.56
US-2022-144288-CHO-NUT-13000,144288,2022-12-25,2028-06-22,Standard Class,Nashville,Gulf,Tennessee,3,6.98,2,4.98,2.00
US-2023-118759-CHO-SCR-58000,118759,2023-11-14,2029-05-09,First Class,New York City,Atlantic,New York,4,7.20,2,5.00,2.20
US-2023-118759-CHO-MIL-31000,118759,2023-11-14,2029-05-09,First Class,New York City,Atlantic,New York,2,9.75,3,6.33,3.42
US-2024-105074-CHO-TRI-54000,105074,2024-06-24,2029-12-20,Standard Class,Akron,Atlantic,Ohio,5,11.25,3,7.35,3.90
US-2024-169124-CHO-SCR-58000,169124,2024-07-03,2029-12-31,Standard Class,Citrus Heights,Pacific,California,4,10.80,3,7.50,3.30
US-2024-163125-CHO-SCR-58000,163125,2024-10-09,2030-04-03,Second Class,League City,Interior,Texas,4,10.80,3,7.50,3.30
US-2024-163125-CHO-SCR-58000,163125,2024-10-09,2030-04-03,Second Class,League City,Interior,Texas,4,25.20,7,17.50,7.70
US-2024-149944-CHO-TRI-54000,149944,2024-11-12,2030-05-09,Second Class,Longview,Pacific,Washington,5,7.50,2,4.90,2.60
US-2024-149944-CHO-NUT-13000,149944,2024-11-12,2030-05-09,Second Class,Longview,Pacific,Washington,3,10.47,3,7.47,3.00
US-2021-141817-CHO-TRI-54000,141817,2021-01-05,2026-07-05,Standard Class,Philadelphia,Atlantic,Pennsylvania,5,11.25,3,7.35,3.90
US-2023-128902-CHO-MIL-31000,128902,2023-03-11,2028-09-04,Standard Class,Vineland,Atlantic,New Jersey,2,6.50,2,4.22,2.28
US-2023-112382-CHO-TRI-54000,112382,2023-05-09,2028-11-02,Standard Class,Houston,Interior,Texas,5,7.50,2,4.90,2.60
US-2023-142524-CHO-MIL-31000,142524,2023-09-04,2029-02-28,Standard Class,Springfield,Interior,Missouri,2,6.50,2,4.22,2.28
US-2023-142524-CHO-NUT-13000,142524,2023-09-04,2029-02-28,Standard Class,Springfield,Interior,Missouri,3,17.45,5,12.45,5.00
US-2024-151071-CHO-TRI-54000,151071,2024-04-25,2029-10-20,Second Class,Los Angeles,Pacific,California,5,7.50,2,4.90,2.60
US-2024-144498-CHO-FUD-51000,144498,2024-05-06,2029-10-27,Same Day,Charlotte,Gulf,North Carolina,1,39.60,11,26.40,13.20
US-2024-144498-CHO-NUT-13000,144498,2024-05-06,2029-10-27,Same Day,Charlotte,Gulf,North Carolina,3,17.45,5,12.45,5.00
US-2024-144498-CHO-FUD-51000,144498,2024-05-06,2029-10-27,Same Day,Charlotte,Gulf,North Carolina,1,14.40,4,9.60,4.80
US-2024-122945-CHO-NUT-13000,122945,2024-11-16,2030-05-15,Standard Class,Roseville,Pacific,California,3,10.47,3,7.47,3.00
US-2021-107818-CHO-FUD-51000,107818,2021-09-08,2027-03-07,Standard Class,Pasco,Pacific,Washington,1,18.00,5,12.00,6.00
US-2021-107818-CHO-MIL-31000,107818,2021-09-08,2027-03-07,Standard Class,Pasco,Pacific,Washington,2,26.00,8,16.88,9.12
US-2021-107818-CHO-NUT-13000,107818,2021-09-08,2027-03-07,Standard Class,Pasco,Pacific,Washington,3,6.98,2,4.98,2.00
US-2021-107818-CHO-TRI-54000,107818,2021-09-08,2027-03-07,Standard Class,Pasco,Pacific,Washington,5,22.50,6,14.70,7.80
US-2022-114237-CHO-TRI-54000,114237,2022-03-13,2027-09-05,First Class,Seattle,Pacific,Washington,5,7.50,2,4.90,2.60
US-2022-105599-CHO-MIL-31000,105599,2022-09-07,2028-02-28,Same Day,New York City,Atlantic,New York,2,9.75,3,6.33,3.42
US-2022-105599-CHO-NUT-13000,105599,2022-09-07,2028-02-28,Same Day,New York City,Atlantic,New York,3,6.98,2,4.98,2.00
US-2022-143119-CHO-SCR-58000,143119,2022-09-24,2028-03-22,Standard Class,Lafayette,Gulf,Louisiana,4,21.60,6,15.00,6.60
US-2022-168459-CHO-SCR-58000,168459,2022-11-22,2028-05-19,Standard Class,Memphis,Gulf,Tennessee,4,7.20,2,5.00,2.20
US-2022-168459-CHO-TRI-54000,168459,2022-11-22,2028-05-19,Standard Class,Memphis,Gulf,Tennessee,5,22.50,6,14.70,7.80
US-2023-146318-CHO-SCR-58000,146318,2023-01-22,2028-07-19,Standard Class,Seattle,Pacific,Washington,4,7.20,2,5.00,2.20
US-2023-118899-CHO-MIL-31000,118899,2023-03-22,2028-09-11,Same Day,Seattle,Pacific,Washington,2,22.75,7,14.77,7.98
US-2024-154949-CHO-NUT-13000,154949,2024-10-15,2030-04-11,Standard Class,Camarillo,Pacific,California,3,10.47,3,7.47,3.00
US-2021-140473-CHO-SCR-58000,140473,2021-05-30,2026-11-24,Standard Class,Chicago,Interior,Illinois,4,10.80,3,7.50,3.30
US-2022-161711-CHO-TRI-54000,161711,2022-11-28,2028-05-25,Standard Class,New York City,Atlantic,New York,5,11.25,3,7.35,3.90
US-2022-161711-CHO-FUD-51000,161711,2022-11-28,2028-05-25,Standard Class,New York City,Atlantic,New York,1,28.80,8,19.20,9.60
US-2023-168095-CHO-NUT-13000,168095,2023-07-15,2029-01-09,Standard Class,Portland,Pacific,Oregon,3,10.47,3,7.47,3.00
US-2023-168095-CHO-MIL-31000,168095,2023-07-15,2029-01-09,Standard Class,Portland,Pacific,Oregon,2,16.25,5,10.55,5.70
US-2023-130050-CHO-FUD-51000,130050,2023-07-16,2029-01-07,Second Class,Houston,Interior,Texas,1,10.80,3,7.20,3.60
US-2023-133711-CHO-MIL-31000,133711,2023-11-26,2029-05-21,First Class,Mobile,Gulf,Alabama,2,9.75,3,6.33,3.42
US-2023-133711-CHO-MIL-31000,133711,2023-11-26,2029-05-21,First Class,Mobile,Gulf,Alabama,2,16.25,5,10.55,5.70
US-2023-133711-CHO-FUD-51000,133711,2023-11-26,2029-05-21,First Class,Mobile,Gulf,Alabama,1,25.20,7,16.80,8.40
US-2023-133711-OTH-GUM-21000,133711,2023-11-26,2029-05-21,First Class,Mobile,Gulf,Alabama,7,10.00,8,5.20,4.80
US-2021-101147-CHO-MIL-31000,101147,2021-12-02,2027-05-27,First Class,Chicago,Interior,Illinois,2,3.25,1,2.11,1.14
US-2022-135314-CHO-NUT-13000,135314,2022-07-09,2028-01-04,Second Class,Philadelphia,Atlantic,Pennsylvania,3,10.47,3,7.47,3.00
US-2022-117772-CHO-TRI-54000,117772,2022-09-10,2028-03-04,Second Class,Seattle,Pacific,Washington,5,22.50,6,14.70,7.80
US-2022-125423-CHO-FUD-51000,125423,2022-12-13,2028-06-06,Second Class,Los Angeles,Pacific,California,1,7.20,2,4.80,2.40
US-2023-157840-CHO-TRI-54000,157840,2023-12-20,2029-06-14,Second Class,Fremont,Interior,Nebraska,5,18.75,5,12.25,6.50
US-2024-167703-CHO-MIL-31000,167703,2024-02-03,2029-07-31,Standard Class,Cincinnati,Atlantic,Ohio,2,9.75,3,6.33,3.42
US-2024-167703-CHO-FUD-51000,167703,2024-02-03,2029-07-31,Standard Class,Cincinnati,Atlantic,Ohio,1,7.20,2,4.80,2.40
US-2024-115175-CHO-TRI-54000,115175,2024-08-07,2030-02-02,Standard Class,San Jose,Pacific,California,5,18.75,5,12.25,6.50
US-2024-149510-CHO-SCR-58000,149510,2024-12-03,2030-06-02,Standard Class,Fayetteville,Gulf,North Carolina,4,10.80,3,7.50,3.30
US-2024-149510-CHO-FUD-51000,149510,2024-12-03,2030-06-02,Standard Class,Fayetteville,Gulf,North Carolina,1,21.60,6,14.40,7.20
US-2024-149510-CHO-SCR-58000,149510,2024-12-03,2030-06-02,Standard Class,Fayetteville,Gulf,North Carolina,4,14.40,4,10.00,4.40
US-2021-130673-OTH-KAZ-38000,130673,2021-05-20,2026-11-12,Second Class,San Marcos,Interior,Texas,8,9.75,3,0.75,9.00
US-2021-130673-CHO-SCR-58000,130673,2021-05-20,2026-11-12,Second Class,San Marcos,Interior,Texas,4,7.20,2,5.00,2.20
US-2021-130673-CHO-SCR-58000,130673,2021-05-20,2026-11-12,Second Class,San Marcos,Interior,Texas,4,18.00,5,12.50,5.50
US-2021-130673-CHO-SCR-58000,130673,2021-05-20,2026-11-12,Second Class,San Marcos,Interior,Texas,4,7.20,2,5.00,2.20
US-2021-127446-CHO-MIL-31000,127446,2021-11-25,2027-05-23,Standard Class,Arlington,Interior,Texas,2,9.75,3,6.33,3.42
US-2021-127446-CHO-SCR-58000,127446,2021-11-25,2027-05-23,Standard Class,Arlington,Interior,Texas,4,18.00,5,12.50,5.50
US-2021-127446-CHO-TRI-54000,127446,2021-11-25,2027-05-23,Standard Class,Arlington,Interior,Texas,5,7.50,2,4.90,2.60
US-2021-127446-CHO-SCR-58000,127446,2021-11-25,2027-05-23,Standard Class,Arlington,Interior,Texas,4,3.60,1,2.50,1.10
US-2021-127446-CHO-MIL-31000,127446,2021-11-25,2027-05-23,Standard Class,Arlington,Interior,Texas,2,9.75,3,6.33,3.42
US-2021-127446-CHO-FUD-51000,127446,2021-11-25,2027-05-23,Standard Class,Arlington,Interior,Texas,1,10.80,3,7.20,3.60
US-2023-131835-CHO-SCR-58000,131835,2023-07-17,2029-01-10,Standard Class,Perth Amboy,Atlantic,New Jersey,4,7.20,2,5.00,2.20
US-2023-131835-CHO-TRI-54000,131835,2023-07-17,2029-01-10,Standard Class,Perth Amboy,Atlantic,New Jersey,5,3.75,1,2.45,1.30
US-2023-131835-CHO-TRI-54000,131835,2023-07-17,2029-01-10,Standard Class,Perth Amboy,Atlantic,New Jersey,5,11.25,3,7.35,3.90
US-2023-113082-CHO-MIL-31000,113082,2023-09-12,2029-03-08,Standard Class,Utica,Atlantic,New York,2,6.50,2,4.22,2.28
US-2023-157868-CHO-FUD-51000,157868,2023-12-23,2029-06-20,Standard Class,Grand Rapids,Interior,Michigan,1,25.20,7,16.80,8.40
US-2024-159597-CHO-FUD-51000,159597,2024-11-09,2030-05-07,Standard Class,Coachella,Pacific,California,1,7.20,2,4.80,2.40
US-2024-159597-CHO-SCR-58000,159597,2024-11-09,2030-05-07,Standard Class,Coachella,Pacific,California,4,3.60,1,2.50,1.10
US-2021-103989-OTH-KAZ-38000,103989,2021-03-19,2026-09-11,First Class,Lakeland,Gulf,Florida,8,9.75,3,0.75,9.00
US-2021-103989-CHO-MIL-31000,103989,2021-03-19,2026-09-11,First Class,Lakeland,Gulf,Florida,2,9.75,3,6.33,3.42
US-2021-103989-CHO-NUT-13000,103989,2021-03-19,2026-09-11,First Class,Lakeland,Gulf,Florida,3,17.45,5,12.45,5.00
US-2021-103989-CHO-NUT-13000,103989,2021-03-19,2026-09-11,First Class,Lakeland,Gulf,Florida,3,13.96,4,9.96,4.00
US-2021-103989-CHO-SCR-58000,103989,2021-03-19,2026-09-11,First Class,Lakeland,Gulf,Florida,4,10.80,3,7.50,3.30
US-2021-103989-CHO-MIL-31000,103989,2021-03-19,2026-09-11,First Class,Lakeland,Gulf,Florida,2,6.50,2,4.22,2.28
US-2021-103989-CHO-SCR-58000,103989,2021-03-19,2026-09-11,First Class,Lakeland,Gulf,Florida,4,10.80,3,7.50,3.30
US-2021-161613-CHO-NUT-13000,161613,2021-12-01,2027-05-26,Second Class,Houston,Interior,Texas,3,10.47,3,7.47,3.00
US-2022-145394-CHO-SCR-58000,145394,2022-11-16,2028-05-12,Standard Class,Chicago,Interior,Illinois,4,7.20,2,5.00,2.20
US-2022-145394-CHO-SCR-58000,145394,2022-11-16,2028-05-12,Standard Class,Chicago,Interior,Illinois,4,7.20,2,5.00,2.20
US-2022-145394-CHO-TRI-54000,145394,2022-11-16,2028-05-12,Standard Class,Chicago,Interior,Illinois,5,11.25,3,7.35,3.90
US-2023-145492-CHO-MIL-31000,145492,2023-11-20,2029-05-19,Standard Class,Los Angeles,Pacific,California,2,39.00,12,25.32,13.68
US-2024-145142-CHO-TRI-54000,145142,2024-01-23,2029-07-17,First Class,Detroit,Interior,Michigan,5,7.50,2,4.90,2.60
US-2024-160962-CHO-TRI-54000,160962,2024-04-28,2029-10-23,Standard Class,Philadelphia,Atlantic,Pennsylvania,5,7.50,2,4.90,2.60
US-2024-160962-CHO-TRI-54000,160962,2024-04-28,2029-10-23,Standard Class,Philadelphia,Atlantic,Pennsylvania,5,3.75,1,2.45,1.30
US-2024-134810-CHO-SCR-58000,134810,2024-05-09,2029-10-31,First Class,Jacksonville,Gulf,North Carolina,4,10.80,3,7.50,3.30
US-2024-134810-CHO-TRI-54000,134810,2024-05-09,2029-10-31,First Class,Jacksonville,Gulf,North Carolina,5,11.25,3,7.35,3.90
US-2024-146213-CHO-NUT-13000,146213,2024-09-09,2030-03-07,Standard Class,Los Angeles,Pacific,California,3,13.96,4,9.96,4.00
US-2021-120175-CHO-TRI-54000,120175,2021-11-28,2027-05-26,Standard Class,Richmond,Interior,Indiana,5,22.50,6,14.70,7.80
US-2021-164861-CHO-FUD-51000,164861,2021-12-03,2027-05-29,Second Class,Saint Louis,Interior,Missouri,1,14.40,4,9.60,4.80
US-2023-139010-CHO-MIL-31000,139010,2023-02-21,2028-08-18,Second Class,Los Angeles,Pacific,California,2,13.00,4,8.44,4.56
US-2023-139010-CHO-MIL-31000,139010,2023-02-21,2028-08-18,Second Class,Los Angeles,Pacific,California,2,22.75,7,14.77,7.98
US-2023-139010-CHO-TRI-54000,139010,2023-02-21,2028-08-18,Second Class,Los Angeles,Pacific,California,5,18.75,5,12.25,6.50
US-2023-139010-CHO-SCR-58000,139010,2023-02-21,2028-08-18,Second Class,Los Angeles,Pacific,California,4,3.60,1,2.50,1.10
US-2024-151316-CHO-NUT-13000,151316,2024-06-24,2029-12-21,Standard Class,Decatur,Interior,Illinois,3,10.47,3,7.47,3.00
US-2024-151316-CHO-TRI-54000,151316,2024-06-24,2029-12-21,Standard Class,Decatur,Interior,Illinois,5,11.25,3,7.35,3.90
US-2021-157784-CHO-NUT-13000,157784,2021-07-05,2026-12-29,First Class,Jackson,Gulf,Mississippi,3,6.98,2,4.98,2.00
US-2021-157784-CHO-MIL-31000,157784,2021-07-05,2026-12-29,First Class,Jackson,Gulf,Mississippi,2,9.75,3,6.33,3.42
US-2021-157784-CHO-NUT-13000,157784,2021-07-05,2026-12-29,First Class,Jackson,Gulf,Mississippi,3,10.47,3,7.47,3.00
US-2021-156594-CHO-MIL-31000,156594,2021-12-20,2027-06-15,Second Class,Los Angeles,Pacific,California,2,6.50,2,4.22,2.28
US-2021-156594-CHO-TRI-54000,156594,2021-12-20,2027-06-15,Second Class,Los Angeles,Pacific,California,5,3.75,1,2.45,1.30
US-2021-156594-CHO-NUT-13000,156594,2021-12-20,2027-06-15,Second Class,Los Angeles,Pacific,California,3,17.45,5,12.45,5.00
US-2021-156594-CHO-NUT-13000,156594,2021-12-20,2027-06-15,Second Class,Los Angeles,Pacific,California,3,6.98,2,4.98,2.00
US-2023-116337-CHO-SCR-58000,116337,2023-11-07,2029-05-04,Standard Class,Dallas,Interior,Texas,4,18.00,5,12.50,5.50
US-2023-116337-CHO-SCR-58000,116337,2023-11-07,2029-05-04,Standard Class,Dallas,Interior,Texas,4,10.80,3,7.50,3.30
US-2023-146143-CHO-MIL-31000,146143,2023-12-14,2029-06-10,Standard Class,Jackson,Gulf,Mississippi,2,19.50,6,12.66,6.84
US-2024-128447-CHO-TRI-54000,128447,2024-11-10,2030-05-10,Standard Class,Pasco,Pacific,Washington,5,18.75,5,12.25,6.50
US-2024-128447-CHO-NUT-13000,128447,2024-11-10,2030-05-10,Standard Class,Pasco,Pacific,Washington,3,3.49,1,2.49,1.00
US-2024-148446-CHO-TRI-54000,148446,2024-12-10,2030-06-06,Second Class,North Las Vegas,Pacific,Nevada,5,15.00,4,9.80,5.20
US-2024-102638-CHO-FUD-51000,102638,2024-12-29,2030-06-23,First Class,New York City,Atlantic,New York,1,10.80,3,7.20,3.60
US-2021-123855-CHO-FUD-51000,123855,2021-06-18,2026-12-14,Standard Class,Los Angeles,Pacific,California,1,18.00,5,12.00,6.00
US-2021-101602-CHO-MIL-31000,101602,2021-12-15,2027-06-10,First Class,El Paso,Interior,Texas,2,16.25,5,10.55,5.70
US-2021-101602-CHO-FUD-51000,101602,2021-12-15,2027-06-10,First Class,El Paso,Interior,Texas,1,10.80,3,7.20,3.60
US-2022-116512-CHO-MIL-31000,116512,2022-04-09,2027-10-05,Standard Class,New York City,Atlantic,New York,2,9.75,3,6.33,3.42
US-2022-168809-CHO-TRI-54000,168809,2022-08-25,2028-02-15,Same Day,Houston,Interior,Texas,5,7.50,2,4.90,2.60
US-2022-168809-CHO-MIL-31000,168809,2022-08-25,2028-02-15,Same Day,Houston,Interior,Texas,2,16.25,5,10.55,5.70
US-2022-168809-CHO-MIL-31000,168809,2022-08-25,2028-02-15,Same Day,Houston,Interior,Texas,2,3.25,1,2.11,1.14
US-2022-129637-CHO-MIL-31000,129637,2022-12-17,2028-06-13,Standard Class,Bloomington,Interior,Illinois,2,6.50,2,4.22,2.28
US-2022-129637-CHO-FUD-51000,129637,2022-12-17,2028-06-13,Standard Class,Bloomington,Interior,Illinois,1,18.00,5,12.00,6.00
US-2022-129637-CHO-FUD-51000,129637,2022-12-17,2028-06-13,Standard Class,Bloomington,Interior,Illinois,1,3.60,1,2.40,1.20
US-2022-111073-CHO-SCR-58000,111073,2022-12-26,2028-06-21,Standard Class,Medina,Atlantic,Ohio,4,3.60,1,2.50,1.10
US-2023-139808-CHO-MIL-31000,139808,2023-10-07,2029-04-02,Standard Class,Marysville,Pacific,Washington,2,39.00,12,25.32,13.68
US-2024-113075-CHO-NUT-13000,113075,2024-09-02,2030-02-27,Standard Class,Chicago,Interior,Illinois,3,10.47,3,7.47,3.00
US-2024-152807-CHO-MIL-31000,152807,2024-10-30,2030-04-26,Standard Class,Philadelphia,Atlantic,Pennsylvania,2,6.50,2,4.22,2.28
US-2024-152807-CHO-NUT-13000,152807,2024-10-30,2030-04-26,Standard Class,Philadelphia,Atlantic,Pennsylvania,3,13.96,4,9.96,4.00
US-2024-152807-CHO-NUT-13000,152807,2024-10-30,2030-04-26,Standard Class,Philadelphia,Atlantic,Pennsylvania,3,6.98,2,4.98,2.00
